neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,amen_score
45,1,0,3,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,2,25
45,1,0,3,1.0,1.0,2.0,3,7992.0,4500.0,1,0.0,2,25
43,1,0,10,1.0,2.0,7.0,3,14998.0,9000.0,6,2000.0,1,23
45,1,0,3,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,2,25
45,1,0,3,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,2,25
45,1,0,3,1.0,1.0,2.0,3,7992.0,4500.0,1,0.0,2,25
49,1,0,5,1.5,2.0,4.0,3,15546.0,5500.0,1,0.0,1,34
49,7,2,2,1.0,1.0,1.0,3,5802.0,1200.0,1,2000.0,1,16
47,1,2,4,1.0,1.0,3.0,3,9962.0,4000.0,2,1500.0,2,16
43,14,0,9,2.0,3.0,4.0,3,14013.0,11000.0,6,2000.0,2,45
47,1,0,6,1.0,1.0,3.0,3,14013.0,5000.0,4,3000.0,1,27
49,1,0,8,1.5,3.0,6.0,3,21020.0,8000.0,1,0.0,1,33
49,1,0,2,1.0,1.0,2.0,3,13028.0,0.0,2,3000.0,1,11
49,1,0,5,1.5,2.0,4.0,3,14998.0,5500.0,1,0.0,1,34
49,1,0,6,1.5,2.0,5.0,3,18502.0,7500.0,1,0.0,1,29
49,1,0,6,1.5,2.0,5.0,3,18502.0,7500.0,1,0.0,1,26
49,1,0,6,1.5,2.0,5.0,3,17954.0,7000.0,1,0.0,1,34
49,1,0,5,1.5,1.0,4.0,3,16969.0,6000.0,1,0.0,1,34
45,1,0,7,1.0,2.0,7.0,3,17954.0,6000.0,3,4000.0,2,26
45,1,0,6,1.5,1.0,3.0,3,29997.0,9000.0,4,1500.0,1,19
29,12,2,4,1.0,1.0,2.0,3,8211.0,0.0,2,4000.0,1,10
18,7,0,2,1.0,1.0,1.0,3,4817.0,7150.0,1,0.0,1,20
7,14,0,3,1.0,1.0,2.0,3,5036.0,4000.0,2,3000.0,2,21
45,1,0,5,1.5,1.0,3.0,3,29997.0,9000.0,4,1500.0,1,20
49,10,0,4,1.0,1.0,1.0,3,13028.0,8000.0,2,2000.0,2,32
43,1,0,5,1.5,1.0,2.0,3,22005.0,6000.0,4,2000.0,3,35
51,7,0,8,1.5,2.0,4.0,3,18502.0,6500.0,5,1500.0,2,19
33,1,2,12,1.0,2.0,4.0,3,24961.0,10000.0,4,1000.0,2,27
43,1,0,2,1.0,1.0,2.0,3,12042.0,5000.0,2,0.0,2,23
45,7,2,3,1.0,1.0,2.0,3,12042.0,5000.0,2,3000.0,2,26
47,1,0,6,1.5,2.0,2.0,3,19049.0,9500.0,4,3500.0,1,31
33,1,0,2,1.0,1.0,1.0,3,12042.0,5000.0,2,0.0,2,30
25,1,0,4,2.0,2.0,4.0,3,13028.0,9000.0,4,3000.0,2,17
47,1,0,6,1.0,3.0,6.0,3,19815.0,2980.0,2,0.0,2,23
51,1,0,6,1.0,2.0,4.0,3,29997.0,10000.0,6,0.0,1,19
47,1,0,6,1.5,2.0,2.0,3,22005.0,9500.0,4,3500.0,1,31
47,1,0,6,1.5,2.0,1.0,3,14998.0,9500.0,4,3500.0,1,31
47,1,0,4,1.5,1.0,0.0,3,22005.0,9000.0,2,3000.0,1,28
51,1,0,6,2.0,2.0,4.0,3,29997.0,10000.0,6,0.0,1,14
51,1,0,6,2.0,2.0,4.0,3,24961.0,12000.0,6,0.0,1,19
51,1,0,6,2.0,2.0,4.0,3,21020.0,12000.0,6,0.0,1,19
45,1,0,3,1.0,1.0,2.0,3,10948.0,4500.0,2,2500.0,2,23
43,1,0,5,1.5,1.0,4.0,3,20034.0,6000.0,4,2000.0,3,35
42,1,0,4,1.0,0.0,3.0,3,25289.0,7000.0,2,1900.0,2,15
41,14,0,9,1.0,3.0,7.0,3,17954.0,12650.0,4,3000.0,2,14
47,14,0,8,1.5,3.0,5.0,3,20034.0,13000.0,4,2600.0,2,29
45,1,0,3,1.0,1.0,1.0,3,12042.0,1642.0,1,1095.0,3,23
45,1,0,3,1.0,1.0,1.0,3,12042.0,1642.0,1,1095.0,3,23
47,1,0,2,1.0,1.0,0.0,3,9853.0,1980.0,2,0.0,2,12
42,1,0,6,2.0,2.0,6.0,3,8977.0,7000.0,4,1200.0,2,31
42,1,0,5,2.0,2.0,4.0,3,8977.0,7000.0,4,1200.0,2,31
42,1,0,3,1.0,1.0,2.0,3,8977.0,4800.0,1,1000.0,2,30
49,1,0,3,1.0,1.0,3.0,3,9962.0,6800.0,2,2000.0,2,25
49,1,0,3,1.0,1.0,3.0,3,9962.0,6800.0,2,2000.0,2,26
49,1,0,4,1.0,1.0,0.0,3,8977.0,6500.0,2,1500.0,2,26
45,1,0,4,1.0,1.0,3.0,3,12042.0,3000.0,4,4000.0,3,33
45,1,0,4,1.0,1.0,3.0,3,12042.0,3000.0,4,4000.0,3,33
45,1,0,4,1.0,1.0,3.0,3,12042.0,3000.0,4,4000.0,3,33
43,16,0,5,1.5,2.0,3.0,3,28026.0,10000.0,3,4000.0,2,20
47,14,2,2,1.0,1.0,1.0,3,5802.0,2000.0,1,0.0,2,30
45,1,0,3,1.0,1.0,3.0,3,10510.0,3000.0,3,4000.0,3,32
49,1,0,12,1.5,2.0,4.0,3,20034.0,10000.0,6,1500.0,3,39
25,14,2,5,2.0,2.0,4.0,3,6021.0,5000.0,1,4980.0,3,19
43,1,2,3,1.0,1.0,2.0,3,29997.0,8000.0,1,3000.0,1,10
19,7,2,6,1.0,1.0,5.0,3,13028.0,5000.0,6,0.0,3,20
45,1,0,4,1.0,2.0,4.0,3,13028.0,0.0,2,2500.0,1,14
51,1,0,6,1.0,1.0,2.0,3,20034.0,7700.0,2,2000.0,1,27
45,1,0,9,1.0,2.0,5.0,3,24961.0,0.0,1,0.0,3,14
49,14,2,6,1.0,1.0,3.0,3,9634.0,0.0,4,1000.0,1,22
49,14,0,5,1.0,1.0,2.0,3,22005.0,8000.0,4,3000.0,2,33
49,14,0,5,1.0,1.0,2.0,3,22005.0,8000.0,4,3000.0,2,29
49,14,0,5,1.0,1.0,4.0,3,20034.0,8000.0,4,3000.0,2,30
49,14,2,3,1.0,1.0,2.0,3,8758.0,0.0,1,0.0,1,10
9,14,2,4,1.0,1.0,1.0,3,6021.0,0.0,1,3000.0,1,21
49,14,2,4,1.0,1.0,2.0,3,9306.0,0.0,1,0.0,1,11
43,1,2,3,1.0,1.0,2.0,3,12042.0,5000.0,2,3000.0,1,29
18,1,0,2,1.0,1.0,2.0,3,6788.0,4500.0,1,0.0,1,23
51,14,0,5,1.0,2.0,3.0,3,14998.0,5500.0,4,1000.0,2,20
51,14,0,5,1.0,2.0,3.0,3,14998.0,5500.0,4,1000.0,2,20
51,14,0,5,1.0,2.0,3.0,3,14998.0,5500.0,1,0.0,2,20
51,14,0,4,1.0,1.0,2.0,3,14998.0,5000.0,3,800.0,1,20
45,1,0,3,1.0,1.0,2.0,3,15984.0,3480.0,2,2200.0,3,20
25,1,0,4,1.0,1.0,2.0,3,24961.0,4000.0,4,0.0,1,27
18,14,0,6,1.5,1.0,4.0,3,14998.0,10000.0,4,2000.0,1,25
45,1,0,6,1.0,1.0,4.0,3,19815.0,9500.0,4,2000.0,2,36
51,1,0,5,1.0,2.0,4.0,3,13028.0,8800.0,4,2000.0,3,27
20,7,2,2,1.0,1.0,1.0,3,5145.0,557.0,1,1400.0,1,25
51,1,0,7,1.0,2.0,4.0,3,17954.0,7000.0,4,2000.0,1,25
45,1,2,9,1.0,3.0,3.0,3,24961.0,3500.0,1,4000.0,1,29
49,1,0,7,1.0,0.0,7.0,3,32843.0,12042.0,6,1095.0,2,20
47,7,0,3,1.0,1.0,1.0,3,7007.0,1000.0,2,1000.0,2,31
18,1,0,4,1.0,1.0,3.0,3,17954.0,14000.0,1,0.0,1,28
47,14,0,10,1.0,2.0,6.0,3,20034.0,9800.0,5,1900.0,2,22
49,1,0,7,1.0,0.0,6.0,3,32843.0,12042.0,6,1314.0,2,18
41,14,2,2,1.5,1.0,1.0,3,9525.0,0.0,1,0.0,1,20
7,1,0,10,1.0,2.0,4.0,3,20034.0,10800.0,5,1500.0,1,16
45,1,0,3,1.0,1.0,2.0,3,12042.0,6000.0,2,2000.0,1,22
51,1,0,2,1.0,0.0,2.0,3,10948.0,3500.0,1,0.0,2,27
51,1,0,2,1.0,0.0,2.0,3,10948.0,3500.0,1,0.0,2,27
51,1,0,2,1.0,0.0,2.0,3,10948.0,3500.0,1,0.0,2,28
49,14,0,8,1.5,2.0,7.0,3,22990.0,13000.0,6,2000.0,2,14
45,0,1,2,1.0,1.0,1.0,3,14998.0,6000.0,1,0.0,1,17
8,1,0,5,1.0,1.0,1.0,3,3832.0,1314.0,1,3284.0,1,35
49,1,0,3,1.0,1.0,2.0,3,8977.0,5000.0,2,1500.0,2,22
18,1,0,5,1.0,1.0,3.0,3,17954.0,14000.0,4,1000.0,1,28
51,1,0,6,1.5,1.0,3.0,3,20034.0,12000.0,3,2500.0,1,34
33,1,0,5,1.0,1.0,3.0,3,14013.0,6000.0,2,2000.0,1,25
49,1,0,7,1.0,0.0,4.0,3,15984.0,5000.0,2,2000.0,1,26
44,1,2,2,1.0,1.0,2.0,3,8977.0,4500.0,2,1500.0,2,18
49,1,0,8,1.0,0.0,4.0,3,17954.0,5000.0,2,2000.0,1,26
49,1,0,8,1.0,0.0,4.0,3,17954.0,5000.0,2,2000.0,1,26
43,1,0,7,1.0,1.0,5.0,3,20034.0,9000.0,4,3000.0,2,45
51,1,0,4,1.5,1.0,0.0,3,20034.0,8000.0,2,2500.0,1,22
45,14,0,4,1.0,2.0,3.0,3,14013.0,5000.0,2,1500.0,1,9
43,1,0,9,1.0,3.0,7.0,3,29997.0,10000.0,6,3000.0,2,38
43,1,0,4,1.0,1.0,3.0,3,12042.0,8000.0,2,3000.0,2,36
43,1,0,6,1.0,2.0,4.0,3,14013.0,7000.0,3,3000.0,2,37
42,1,0,5,2.0,2.0,4.0,3,8977.0,7000.0,4,1200.0,2,31
44,1,0,5,1.0,1.0,3.0,3,12480.0,8500.0,2,4500.0,1,23
49,7,2,2,1.0,1.0,1.0,3,3832.0,1200.0,1,2000.0,1,20
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,14
45,1,0,3,1.0,1.0,3.0,3,12042.0,5000.0,2,3000.0,2,30
45,1,0,6,1.0,2.0,3.0,3,21020.0,6500.0,4,2500.0,2,24
45,1,0,3,1.0,1.0,2.0,3,12042.0,5000.0,2,3000.0,2,25
45,1,0,3,1.0,1.0,2.0,3,12042.0,5000.0,2,3000.0,2,25
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,14
45,1,0,6,1.0,2.0,3.0,3,27041.0,6500.0,4,2500.0,2,27
45,1,0,2,1.0,1.0,1.0,3,12042.0,5000.0,2,0.0,2,34
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,14
43,7,2,2,1.0,1.0,1.0,3,10948.0,5000.0,2,0.0,2,26
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,14
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,15
43,7,2,2,1.0,1.0,1.0,3,14998.0,5000.0,2,0.0,2,34
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,14
5,3,1,7,1.0,2.0,1.0,3,37332.0,0.0,4,3000.0,1,15
44,1,0,3,1.0,1.0,2.0,3,11495.0,7000.0,2,4500.0,1,24
51,1,0,6,1.0,1.0,3.0,3,14998.0,6000.0,3,2000.0,1,23
47,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,23
51,1,0,6,1.0,1.0,3.0,3,14998.0,6000.0,3,2000.0,1,23
43,1,0,4,1.0,1.0,2.0,3,12042.0,6600.0,2,1500.0,1,16
33,1,0,3,1.0,1.0,2.0,3,29997.0,8000.0,2,2500.0,1,13
43,1,0,5,1.0,1.0,3.0,3,12042.0,5500.0,3,1500.0,1,23
33,1,0,4,1.0,2.0,1.0,3,29997.0,8000.0,2,2500.0,1,22
45,0,1,2,1.0,1.0,2.0,3,14013.0,6000.0,1,0.0,1,14
45,0,1,2,1.0,1.0,2.0,3,12042.0,6000.0,1,0.0,1,14
45,0,1,2,1.0,1.0,1.0,3,13028.0,6000.0,1,0.0,1,14
43,0,1,2,1.0,1.0,1.0,3,10948.0,6000.0,1,0.0,1,15
47,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1,22
33,1,0,6,1.0,1.0,3.0,3,14998.0,7500.0,4,1100.0,1,15
45,1,2,3,1.0,3.0,1.0,3,9962.0,0.0,1,2500.0,2,1
45,1,0,4,1.0,1.0,2.0,3,14013.0,4500.0,2,2000.0,1,36
42,1,0,2,1.5,1.0,1.0,3,12042.0,8000.0,1,0.0,1,19
49,1,0,8,1.0,0.0,4.0,3,17954.0,5000.0,2,2000.0,1,26
51,1,0,2,1.0,0.0,2.0,3,10948.0,3500.0,1,0.0,2,27
51,1,0,2,1.0,0.0,2.0,3,10948.0,3500.0,1,0.0,2,28
51,1,0,2,1.0,0.0,1.0,3,10948.0,3500.0,1,0.0,2,28
45,1,0,3,1.0,1.0,2.0,3,13247.0,5000.0,2,2000.0,1,27
43,1,0,4,1.0,1.0,4.0,3,20034.0,6500.0,5,2000.0,1,20
49,1,2,8,1.0,3.0,5.0,3,23757.0,5000.0,6,2000.0,2,23
45,14,0,8,2.0,3.0,7.0,3,24961.0,14000.0,5,2000.0,2,43
45,1,0,6,1.0,1.0,5.0,3,19815.0,9500.0,4,2000.0,1,34
49,14,2,2,1.0,1.0,1.0,3,5036.0,3000.0,1,0.0,3,13
51,14,0,6,1.0,3.0,4.0,3,15984.0,6000.0,5,1000.0,2,31
51,20,1,3,1.0,1.0,2.0,3,8539.0,4000.0,2,3000.0,2,16
39,14,2,5,1.0,3.0,1.0,3,2846.0,0.0,1,2900.0,1,27
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1,12
43,1,0,5,1.0,1.0,5.0,3,17845.0,8000.0,4,3000.0,2,18
51,14,0,5,1.0,1.0,3.0,3,10948.0,5000.0,2,1500.0,1,14
43,1,0,5,1.0,1.0,5.0,3,17845.0,8000.0,4,3000.0,2,18
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1,13
47,1,0,4,1.0,1.0,2.0,3,13794.0,5000.0,2,2500.0,2,18
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1,13
47,1,0,4,1.0,1.0,2.0,3,14779.0,5000.0,2,3000.0,2,18
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1,12
29,13,2,2,1.0,1.0,2.0,3,8977.0,0.0,1,0.0,1,23
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1,12
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1,12
49,1,0,9,1.5,2.0,7.0,3,19815.0,15000.0,4,3000.0,1,20
51,1,0,2,1.5,1.0,2.0,3,10948.0,6800.0,1,0.0,2,18
20,1,0,4,1.0,2.0,4.0,3,18830.0,9800.0,1,0.0,2,18
5,0,1,4,1.5,1.0,2.0,3,12809.0,6000.0,2,3000.0,2,15
3,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1,18
45,1,0,2,1.0,0.0,1.0,3,20034.0,10000.0,1,0.0,2,29
29,1,0,2,1.5,0.0,1.0,3,17954.0,10000.0,1,0.0,2,23
29,13,2,2,1.0,1.0,1.0,3,8430.0,0.0,1,0.0,1,23
47,1,0,4,1.0,1.0,2.0,3,12809.0,5000.0,2,2500.0,1,26
47,1,0,4,1.0,1.0,2.0,3,13794.0,5000.0,2,2000.0,1,26
49,1,0,8,1.0,3.0,5.0,3,23976.0,15000.0,6,2500.0,2,19
51,1,0,4,1.5,2.0,1.0,3,20034.0,8000.0,1,2000.0,1,24
47,1,0,7,1.0,2.0,5.0,3,19815.0,8000.0,4,2500.0,2,17
46,1,0,6,1.5,1.0,3.0,3,12042.0,12000.0,1,0.0,1,14
43,1,0,6,1.0,1.0,3.0,3,16859.0,8000.0,4,3000.0,1,30
47,7,0,7,1.0,2.0,4.0,3,18830.0,8000.0,5,3000.0,1,27
45,14,0,8,1.0,3.0,3.0,3,35033.0,10000.0,6,3000.0,2,24
29,13,2,3,1.0,1.0,2.0,3,10291.0,0.0,1,0.0,1,23
49,1,2,2,1.0,1.0,2.0,3,17954.0,4600.0,2,3000.0,1,34
49,1,2,2,1.0,1.0,2.0,3,17954.0,4600.0,2,3000.0,1,33
49,1,2,2,1.0,1.0,2.0,3,17516.0,4600.0,2,3000.0,1,31
51,1,0,5,1.0,1.0,2.0,3,8977.0,7000.0,4,2000.0,1,18
51,1,0,6,1.0,2.0,3.0,3,31967.0,10000.0,4,2500.0,1,26
51,1,0,4,1.0,1.0,2.0,3,8977.0,7000.0,4,2000.0,1,18
45,1,0,6,1.0,2.0,4.0,3,22990.0,10000.0,3,3800.0,1,46
7,14,0,7,2.0,3.0,6.0,3,5145.0,7500.0,5,3000.0,2,29
51,1,0,9,1.0,1.0,6.0,3,20034.0,9000.0,4,1000.0,1,26
51,0,0,3,1.5,1.0,2.0,3,13028.0,5000.0,3,800.0,1,37
51,7,0,3,1.5,1.0,0.0,3,13466.0,5000.0,3,0.0,2,37
51,0,0,6,1.5,1.0,5.0,3,18502.0,6000.0,6,1000.0,2,32
49,1,0,10,1.0,3.0,5.0,3,23976.0,15000.0,6,2500.0,2,19
41,1,0,5,1.0,2.0,4.0,3,7007.0,5800.0,2,3800.0,2,20
49,1,0,10,1.0,2.0,3.0,3,23976.0,15000.0,6,0.0,2,19
7,14,0,5,1.0,2.0,4.0,3,4926.0,7000.0,4,5000.0,2,27
49,1,0,2,1.0,1.0,2.0,3,10948.0,7500.0,2,3000.0,2,12
49,14,0,5,1.0,2.0,0.0,3,21020.0,10000.0,3,3000.0,1,27
45,7,0,3,1.0,1.0,3.0,3,15984.0,0.0,1,0.0,2,25
51,20,0,4,1.5,1.0,2.0,3,13794.0,5000.0,3,800.0,2,31
51,0,0,6,1.5,1.0,5.0,3,17954.0,6000.0,6,1000.0,2,29
51,20,0,4,1.5,1.0,2.0,3,13794.0,5000.0,3,1000.0,2,34
51,7,0,6,1.5,1.0,2.0,3,17078.0,6000.0,6,1000.0,2,32
51,7,0,4,1.5,1.0,2.0,3,13575.0,5000.0,3,800.0,2,33
51,20,1,6,1.5,1.0,1.0,3,16531.0,6000.0,6,1000.0,2,32
51,20,1,4,1.5,1.0,2.0,3,11933.0,5000.0,3,800.0,2,32
51,1,0,6,1.0,2.0,3.0,3,24961.0,9500.0,3,3000.0,1,26
43,24,0,8,2.0,3.0,5.0,3,29887.0,15000.0,4,3000.0,1,33
43,1,0,4,1.0,1.0,2.0,3,17954.0,6000.0,2,2000.0,2,32
47,14,0,5,1.0,2.0,5.0,3,14998.0,7500.0,5,0.0,1,35
42,1,0,3,1.0,1.0,2.0,3,5036.0,5000.0,1,0.0,2,25
49,14,0,6,1.0,2.0,1.0,3,14451.0,5333.0,4,1948.0,1,22
43,1,0,3,1.0,1.0,2.0,3,14998.0,6500.0,2,4000.0,3,24
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
46,14,0,10,1.0,2.0,5.0,3,25946.0,12800.0,4,2000.0,2,34
49,1,0,2,1.0,0.0,2.0,3,7992.0,6000.0,2,0.0,1,14
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
45,14,0,2,1.0,1.0,1.0,3,8977.0,5000.0,1,0.0,1,17
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
49,1,0,2,1.0,0.0,2.0,3,7007.0,6000.0,2,0.0,1,14
3,12,2,2,1.0,1.0,2.0,3,12042.0,0.0,1,0.0,1,9
3,12,2,4,1.0,1.0,4.0,3,23976.0,0.0,1,0.0,1,10
49,12,2,4,1.0,1.0,4.0,3,20034.0,0.0,1,0.0,1,9
47,14,2,2,2.0,1.0,1.0,3,5036.0,3000.0,1,2000.0,1,2
47,1,0,9,1.0,2.0,5.0,3,13028.0,7000.0,1,0.0,2,27
47,1,0,9,1.0,2.0,5.0,3,14998.0,7000.0,1,0.0,2,27
43,12,2,1,1.0,1.0,1.0,3,12042.0,0.0,1,0.0,1,15
43,12,2,1,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,14
43,12,2,1,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,14
43,12,2,1,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,14
43,12,2,1,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,14
43,12,2,1,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,14
45,1,0,4,1.0,1.0,3.0,3,12042.0,4500.0,2,2000.0,1,31
51,1,0,4,1.0,1.0,2.0,3,12042.0,5500.0,2,3000.0,3,25
45,1,2,4,1.0,1.0,2.0,3,12042.0,4000.0,2,2000.0,1,36
45,1,2,4,1.0,1.0,2.0,3,12042.0,4000.0,2,2000.0,1,36
45,1,2,4,1.0,1.0,2.0,3,12042.0,4000.0,2,2000.0,1,36
45,1,2,4,1.0,1.0,2.0,3,12042.0,4000.0,2,2000.0,1,36
45,1,2,2,1.0,1.0,2.0,3,12042.0,3000.0,2,2000.0,1,36
33,1,0,2,1.0,1.0,1.0,3,5036.0,3000.0,1,2000.0,3,15
47,14,2,2,2.0,1.0,1.0,3,5036.0,3000.0,1,2000.0,1,3
8,1,0,2,1.0,1.0,1.0,3,6021.0,4500.0,1,0.0,1,23
3,14,0,7,1.0,3.0,5.0,3,26822.0,12000.0,3,3000.0,2,41
19,1,0,2,1.0,1.0,2.0,3,6021.0,4500.0,1,0.0,1,20
49,1,0,6,1.0,1.0,3.0,3,20034.0,8250.0,1,0.0,1,26
49,1,0,4,1.0,1.0,2.0,3,19925.0,8000.0,1,0.0,1,15
49,1,0,3,1.0,0.0,1.0,3,14998.0,7150.0,1,0.0,1,27
49,1,0,6,1.0,1.0,3.0,3,20034.0,8250.0,1,0.0,1,32
49,1,0,3,1.0,0.0,1.0,3,14998.0,7150.0,4,0.0,1,27
8,1,0,2,1.0,1.0,2.0,3,6021.0,4500.0,1,0.0,1,20
33,14,0,6,1.0,2.0,4.0,3,14998.0,5000.0,2,2000.0,1,30
51,1,0,8,2.0,2.0,4.0,3,14998.0,10000.0,4,2000.0,1,17
49,1,0,6,1.0,1.0,3.0,3,20034.0,8250.0,1,0.0,1,26
49,1,0,3,1.0,0.0,1.0,3,14998.0,7150.0,1,0.0,1,27
49,1,0,3,1.0,0.0,1.0,3,14998.0,7150.0,1,0.0,1,27
49,1,0,6,1.0,1.0,3.0,3,20034.0,8250.0,1,0.0,1,27
49,1,0,3,1.0,0.0,1.0,3,14998.0,7150.0,1,0.0,1,26
49,1,0,6,1.0,1.0,3.0,3,20034.0,8250.0,1,0.0,1,27
49,1,0,3,1.0,0.0,1.0,3,14998.0,7150.0,1,0.0,1,27
49,1,0,6,1.0,1.0,3.0,3,20034.0,8250.0,1,0.0,1,27
45,14,0,7,1.5,3.0,6.0,3,24961.0,10000.0,6,3000.0,2,33
3,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,2,0.0,1,15
51,1,0,5,1.0,1.0,3.0,3,14013.0,5500.0,3,1500.0,1,22
18,1,0,5,1.0,1.0,5.0,3,8539.0,0.0,2,2500.0,3,20
7,1,0,7,1.0,2.0,5.0,3,17954.0,7000.0,5,2500.0,2,15
51,1,0,3,1.5,1.0,0.0,3,20034.0,5200.0,3,2000.0,1,29
7,1,0,7,1.0,2.0,5.0,3,17954.0,7000.0,5,2500.0,2,15
51,1,0,3,1.5,1.0,0.0,3,29997.0,5200.0,1,1000.0,1,31
7,1,0,7,1.0,2.0,5.0,3,18064.0,7000.0,5,2500.0,2,14
7,1,0,7,1.0,2.0,5.0,3,18064.0,7000.0,5,2500.0,2,15
51,1,0,3,1.5,1.0,0.0,3,29997.0,5200.0,1,1000.0,1,20
7,1,0,7,1.0,2.0,5.0,3,18064.0,7000.0,5,2500.0,2,14
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,19
7,1,0,7,1.0,2.0,5.0,3,18064.0,7000.0,5,2500.0,2,15
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,19
41,14,2,6,1.5,2.0,3.0,3,13794.0,2200.0,1,800.0,1,17
5,1,0,7,1.0,2.0,5.0,3,18064.0,7000.0,5,2500.0,2,15
51,1,0,3,1.5,1.0,0.0,3,29997.0,5200.0,1,1000.0,1,22
7,1,0,7,1.0,2.0,5.0,3,18064.0,7000.0,5,2500.0,2,14
51,1,0,3,1.5,1.0,0.0,3,29997.0,5200.0,1,1000.0,1,22
51,1,0,3,1.5,1.0,0.0,3,20034.0,5200.0,3,2000.0,1,29
47,1,0,2,1.0,1.0,2.0,3,14998.0,4500.0,1,0.0,1,23
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,19
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,19
3,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,19
3,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1,18
8,1,0,2,1.0,1.0,1.0,3,6021.0,4500.0,1,0.0,1,23
42,1,0,6,1.0,2.0,2.0,3,23757.0,6840.0,6,0.0,1,33
8,1,0,2,1.0,1.0,1.0,3,6021.0,4500.0,1,0.0,1,20
8,1,0,2,1.0,0.0,2.0,3,6021.0,4500.0,1,0.0,1,23
18,1,0,7,1.5,1.0,7.0,3,29997.0,15000.0,6,3000.0,3,32
47,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,25
47,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,23
47,1,0,2,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,1,23
47,1,0,2,1.0,1.0,2.0,3,8977.0,4500.0,1,0.0,1,23
47,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1,25
47,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1,25
45,1,0,6,1.0,2.0,4.0,3,17954.0,6000.0,4,2000.0,1,10
45,1,0,6,1.0,2.0,4.0,3,17954.0,6000.0,4,2000.0,1,10
8,14,2,2,1.0,1.0,1.0,3,4051.0,980.0,1,3500.0,1,32
49,1,2,7,1.0,0.0,3.0,3,10948.0,5000.0,4,1500.0,1,36
46,1,0,2,1.0,1.0,0.0,3,9853.0,1980.0,2,0.0,2,9
43,1,0,5,1.0,1.0,3.0,3,14998.0,9350.0,2,1500.0,1,25
44,1,0,6,1.0,2.0,5.0,3,12042.0,3000.0,4,1000.0,2,29
44,1,0,3,1.0,1.0,2.0,3,7992.0,2000.0,2,1000.0,2,17
51,1,0,8,2.0,2.0,4.0,3,14998.0,10000.0,4,2000.0,1,20
47,1,0,3,1.0,2.0,1.0,3,6459.0,6100.0,2,3500.0,2,25
45,14,2,4,2.0,1.0,4.0,3,2190.0,4000.0,2,1500.0,1,34
